ETTh2_96_96_PathFormer_ftETTh2_slM_pl96_96_22,  0.3989443722828075, 0.40602948169527187, 0.4218886380360007, 0.4216972070551196,0.35904225171949755, 0.3819386171350299, 0.36669034028674885, 0.38716119128755877,

ETTh1_96_720_PathFormer_ftETTh1_slM_pl96_720_22,  0.7099649379716108, 0.5867016934054462, 0.6980784884478924, 0.5863104274398402,0.5698425003740573, 0.4961086091886562, 0.5693142117050133, 0.496091219715606,

ETTh2_96_720_PathFormer_ftETTh2_slM_pl96_720_22,  0.6756772193917655, 0.5837456165581829, 0.6852593879124388, 0.5960292337686384,0.4389079731847055, 0.4483459550761303, 0.43933384784994495, 0.44889189410058405,

ETTh1_96_96_PathFormer_ftETTh1_slM_pl96_96_22,  0.5452304152761002, 0.46784986868544026, 0.5578260186810566, 0.47699179554488075,0.5077881924699732, 0.4529836347088391, 0.5119867257633095, 0.4560309438099868,

ETTh2_96_192_PathFormer_ftETTh2_slM_pl96_192_22,  0.4970517902865063, 0.47247858019545674, 0.5102796347135767, 0.47994159020663024,0.4105424501243081, 0.4173126902083406, 0.4127470903906478, 0.41855652520926784,

ETTh1_96_192_PathFormer_ftETTh1_slM_pl96_192_22,  0.6237981258667108, 0.5051776019643139, 0.6458993135076241, 0.5175564569724073,0.5458715428845081, 0.4714078987017274, 0.5495550735427224, 0.4734710403998573,

ETTh2_96_336_PathFormer_ftETTh2_slM_pl96_336_22,  0.49859392908579747, 0.4894157974939248, 0.4967008467384015, 0.489894240572574,0.4324598477005508, 0.4384279933811468, 0.4322795544196347, 0.43847355924570447,

ETTh1_96_336_PathFormer_ftETTh1_slM_pl96_336_22,  0.6166196150028971, 0.5086278162161066, 0.6227335693421447, 0.5177607388490704,0.5648655602530499, 0.479680298560649, 0.5654478421683904, 0.48055010044555757,

ETTh2_96_720_PathFormer_ftETTh2_slM_pl96_720_22,  0.6756772193917655, 0.5837456165581829, 0.6852593879124388, 0.5960292337686384,0.4389079731847055, 0.4483459550761303, 0.43933384784994495, 0.44889189410058405,

ETTh1_96_720_PathFormer_ftETTh1_slM_pl96_720_22,  0.7099649379716108, 0.5867016934054462, 0.6980784884478924, 0.5863104274398402,0.5698425003740573, 0.4961086091886562, 0.5693142117050133, 0.496091219715606,

ETTm2_96_96_PathFormer_ftETTm2_slM_pl96_96_22,  0.2667210236034131, 0.31575084470468834, 2.892664042744901, 0.5762179853150025,0.2176889837050766, 0.28499965126471843, 1.0930033005220394, 0.37182202920372587,

ETTm2_96_192_PathFormer_ftETTm2_slM_pl96_192_22,  0.3526004566261927, 0.36915825291803217, 0.4663601447031675, 0.426942477810062,0.2718799613357163, 0.31836027962751895, 0.290839908758334, 0.3279909833991325,

weather_96_96_PathFormer_ftweather_slM_pl96_96_22,  0.20947164380664388, 0.2484826858989782, 0.2842643797313883, 0.26994926246848694,0.18280216567908902, 0.2264154980753675, 0.20773307842365024, 0.23357102344813235,

ETTm1_96_96_PathFormer_ftETTm1_slM_pl96_96_22,  0.414322608211856, 0.4079402430098127, 0.4349647355535698, 0.41718768037389964,0.3736305708184006, 0.38081719981914575, 0.3805112804190041, 0.38389967889472676,

weather_96_720_PathFormer_ftweather_slM_pl96_720_22,  0.4538765316887132, 0.41091596087911125, 0.48112561943279175, 0.4283186964788889,0.35417183980846645, 0.3450784372978268, 0.35538291030337793, 0.34585189208338085,

ETTm1_96_192_PathFormer_ftETTm1_slM_pl96_192_22,  0.44496035060704164, 0.42649767871368305, 0.5382043051209549, 0.4591058771463676,0.4047658402478011, 0.39246498247497735, 0.42030649909600565, 0.3978996824620888,

ETTm2_96_192_PathFormer_ftETTm2_slM_pl96_192_22,  0.3526004566261927, 0.36915825291803217, 0.4663601447031675, 0.426942477810062,0.2718799613357163, 0.31836027962751895, 0.290839908758334, 0.3279909833991325,

ETTm2_96_336_PathFormer_ftETTm2_slM_pl96_336_22,  0.41072883175494257, 0.4062394468932863, 0.409584445719356, 0.40779430465305083,0.3170587347116899, 0.3477751152320007, 0.3169497452209299, 0.34792319702858393,

